"order","family","genus","species","growth_form"
"Myrtales","Myrtaceae","Kunzea","Kunzea_pulchella","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_recurva","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_rostrata","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_rupestris","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_salina","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_similis","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_similis_subsp._mediterranea",NA
"Myrtales","Myrtaceae","Kunzea","Kunzea_similis_subsp._similis",NA
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Braidwood_(Powell_371)","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Dragon_Rocks_(K.Kershaw_KK_2184)",NA
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Keep_River_(D.Siversten_739)",NA
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Middle_Brother_Mtn_(Wilson_505)","tree"
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Mt_Kaputar_(Jackson_2246)","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Scrubby_form_(K.R.Thiele_445)",NA
"Myrtales","Myrtaceae","Kunzea","Kunzea_sp._Wadbilliga_(Rodd_6168)","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_spathulata","shrub tree"
"Myrtales","Myrtaceae","Kunzea","Kunzea_strigosa","shrub"
"Myrtales","Myrtaceae","Kunzea","Kunzea_sulphurea","shrub tree"
"Myrtales","Myrtaceae","Kunzea","Kunzea_x_rosea",NA
"Fabales","Fabaceae","Labichea","Labichea_brassii","shrub"
"Fabales","Fabaceae","Labichea","Labichea_buettneriana","shrub"
"Fabales","Fabaceae","Labichea","Labichea_cassioides","shrub"
"Fabales","Fabaceae","Labichea","Labichea_digitata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_eremaea","shrub"
"Fabales","Fabaceae","Labichea","Labichea_lanceolata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_lanceolata_subsp._brevifolia",NA
"Fabales","Fabaceae","Labichea","Labichea_lanceolata_subsp._lanceolata",NA
"Fabales","Fabaceae","Labichea","Labichea_nitida","shrub"
"Fabales","Fabaceae","Labichea","Labichea_obtrullata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_punctata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_rossii",NA
"Fabales","Fabaceae","Labichea","Labichea_rupestris","shrub"
"Fabales","Fabaceae","Labichea","Labichea_saxicola","shrub"
"Fabales","Fabaceae","Labichea","Labichea_stellata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_teretifolia","shrub"
"Fabales","Fabaceae","Labichea","Labichea_teretifolia_subsp._grandistipulata","shrub"
"Fabales","Fabaceae","Labichea","Labichea_teretifolia_subsp._teretifolia",NA
"Arecales","Arecaceae","Laccospadix","Laccospadix_australasicus",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_adamsonii",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_aemula","herb"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_batesii",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_billardierei","herb"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_billardierei_subsp._billardierei",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_billardierei_subsp._tenuiseta",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_collicola",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_deflexa",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_filiformis","graminoid"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_lacunarum",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_leviseta",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_limitanea",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_meionectes","herb"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_morrisii",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_nesomytica_subsp._nesomytica",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_nesomytica_subsp._pseudofiliformis",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_palustris",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_perennis",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_plebeia","graminoid"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_preissii",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_punicea",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_punicea_subsp._filifolia",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_punicea_subsp._punicea",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_robusta",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_rudis","herb"
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_scabra_subsp._curviseta",NA
"Poales","Poaceae","Lachnagrostis","Lachnagrostis_x_contracta",NA
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_albicans","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_bracteosa","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_coolgardiensis","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_eriobotrya","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_ferruginea","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_verbascifolia","shrub"
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_verbascifolia_var._paniculata",NA
"Lamiales","Lamiaceae","Lachnostachys","Lachnostachys_verbascifolia_var._verbascifolia",NA
"Pinales","Podocarpaceae","Lagarostrobos","Lagarostrobos_franklinii","tree"
"Asterales","Asteraceae","Lagenophora","Lagenophora_gracilis","herb"
"Asterales","Asteraceae","Lagenophora","Lagenophora_huegelii","herb"
"Asterales","Asteraceae","Lagenophora","Lagenophora_montana",NA
"Asterales","Asteraceae","Lagenophora","Lagenophora_stipitata","herb"
"Myrtales","Lythraceae","Lagerstroemia","Lagerstroemia_archeriana","tree"
"Myrtales","Lythraceae","Lagerstroemia","Lagerstroemia_archeriana_subsp._archeriana","shrub tree"
"Myrtales","Lythraceae","Lagerstroemia","Lagerstroemia_archeriana_subsp._divaricatiflora",NA
"Myrtales","Myrtaceae","Lamarchea","Lamarchea_hakeifolia","shrub"
"Myrtales","Myrtaceae","Lamarchea","Lamarchea_hakeifolia_var._brevifolia",NA
"Myrtales","Myrtaceae","Lamarchea","Lamarchea_hakeifolia_var._hakeifolia",NA
"Myrtales","Myrtaceae","Lamarchea","Lamarchea_sulcata","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_echinata","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_echinata_subsp._citrina","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_echinata_subsp._echinata","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_echinata_subsp._occidentalis",NA
"Proteales","Proteaceae","Lambertia","Lambertia_ericifolia","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_fairallii","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_formosa","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_ilicifolia","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_inermis","tree"
"Proteales","Proteaceae","Lambertia","Lambertia_inermis_var._drummondii","shrub tree"
"Proteales","Proteaceae","Lambertia","Lambertia_inermis_var._inermis","shrub tree"
"Proteales","Proteaceae","Lambertia","Lambertia_multiflora","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_multiflora_var._darlingensis","shrub tree"
"Proteales","Proteaceae","Lambertia","Lambertia_multiflora_var._multiflora","shrub tree"
"Proteales","Proteaceae","Lambertia","Lambertia_orbifolia","shrub"
"Proteales","Proteaceae","Lambertia","Lambertia_orbifolia_subsp._orbifolia_MS",NA
"Proteales","Proteaceae","Lambertia","Lambertia_orbifolia_subsp._Scott_River_Plains_(L.W.Sage_684)",NA
"Proteales","Proteaceae","Lambertia","Lambertia_rariflora","tree"
"Proteales","Proteaceae","Lambertia","Lambertia_rariflora_subsp._lutea",NA
"Proteales","Proteaceae","Lambertia","Lambertia_rariflora_subsp._rariflora",NA
"Proteales","Proteaceae","Lambertia","Lambertia_uniflora","shrub"
"Fabales","Fabaceae","Lamprolobium","Lamprolobium_fruticosum",NA
"Fabales","Fabaceae","Lamprolobium","Lamprolobium_grandiflorum",NA
"Alismatales","Araceae","Landoltia","Landoltia_punctata","herb"
"Rosales","Urticaceae","Laportea","Laportea_interrupta","herb"
"Gentianales","Rubiaceae","Larsenaikia","Larsenaikia_jardinei","tree"
"Gentianales","Rubiaceae","Larsenaikia","Larsenaikia_ochreata","tree"
"Gentianales","Rubiaceae","Larsenaikia","Larsenaikia_suffruticosa","herb"
"Gentianales","Rubiaceae","Lasianthus","Lasianthus_chlorocarpus",NA
"Gentianales","Rubiaceae","Lasianthus","Lasianthus_hirsutus","shrub"
"Gentianales","Rubiaceae","Lasianthus","Lasianthus_kurzii_var._kurzii",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_angustifolium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_baueri","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_behrii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_bracteatum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_cardiophyllum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_compactum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_cordifolium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_dielsii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_discolor","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_drummondii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_ferraricollinum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_ferrugineum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_ferrugineum_var._cordatum",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_ferrugineum_var._ferrugineum",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_fitzgibbonii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_floribundum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_glabratum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_indutum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_joyceae","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_lineare","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_longistamineum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_macrophyllum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_maxwellii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_membranaceum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_micranthum",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_microcardium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_molle","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_monticola","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_ogilvieanum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_oldfieldii","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_oppositifolium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_parviflorum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_parvuliflorum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_pterocarpum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_quinquenervium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_rosmarinifolium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_rotundifolium","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_rufum","shrub"
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_schulzenii",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Coorow_(E.Reid_101)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Cordate-leaved_(H.P.Vonow_810)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Denmark_(B.G.Hammersley_2012)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Desmond_(N.McQuoid_653)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Hill_River_(T.N.Stoate_5)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Kukerin_(C.A.Gardner_13646)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Mount_Caroline_(S.D.Hopper_SDH_6381)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Mt_Ragged_(T.E.H.Aplin_4349)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Proston_(J.A.Baker_17)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_sp._Weam_Reserve_(M.Hislop_2755)",NA
"Malvales","Malvaceae","Lasiopetalum","Lasiopetalum_x_tepperi",NA
"Proteales","Proteaceae","Lasjia","Lasjia_claudiensis","tree"
"Proteales","Proteaceae","Lasjia","Lasjia_grandis","tree"
"Proteales","Proteaceae","Lasjia","Lasjia_whelanii","tree"
"Fabales","Fabaceae","Latrobea","Latrobea_brunonis","shrub"
"Fabales","Fabaceae","Latrobea","Latrobea_colophona",NA
"Fabales","Fabaceae","Latrobea","Latrobea_diosmifolia","shrub"
"Fabales","Fabaceae","Latrobea","Latrobea_genistoides","shrub"
"Fabales","Fabaceae","Latrobea","Latrobea_hirtella",NA
"Fabales","Fabaceae","Latrobea","Latrobea_pinnaculum",NA
"Fabales","Fabaceae","Latrobea","Latrobea_recurva",NA
"Fabales","Fabaceae","Latrobea","Latrobea_sp._South_Coast_(A.M._Ashby_1949)",NA
"Fabales","Fabaceae","Latrobea","Latrobea_tenella","shrub"
"Asterales","Asteraceae","Launaea","Launaea_sarmentosa","herb"
"Asterales","Asteraceae","Lawrencella","Lawrencella_davenportii","herb"
"Asterales","Asteraceae","Lawrencella","Lawrencella_rosea","herb"
"Malvales","Malvaceae","Lawrencia","Lawrencia_berthae","shrub"
"Malvales","Malvaceae","Lawrencia","Lawrencia_buchananensis",NA
"Malvales","Malvaceae","Lawrencia","Lawrencia_chrysoderma","shrub"
"Malvales","Malvaceae","Lawrencia","Lawrencia_cinerea","shrub"
"Malvales","Malvaceae","Lawrencia","Lawrencia_densiflora","herb"
"Malvales","Malvaceae","Lawrencia","Lawrencia_diffusa","herb"
"Malvales","Malvaceae","Lawrencia","Lawrencia_glomerata","shrub"
"Malvales","Malvaceae","Lawrencia","Lawrencia_helmsii","shrub"
"Malvales","Malvaceae","Lawrencia","Lawrencia_repens","herb"
"Malvales","Malvaceae","Lawrencia","Lawrencia_sp._Glen_Helen_(P.K.Latz_15936)",NA
"Malvales","Malvaceae","Lawrencia","Lawrencia_sp._Mulein_Station_(Setter_317)",NA
"Malvales","Malvaceae","Lawrencia","Lawrencia_sp._small_fruits_(Symon_2338)",NA
"Malvales","Malvaceae","Lawrencia","Lawrencia_sp._The_Granites_(D.E.Albrecht_8856)",NA
"Malvales","Malvaceae","Lawrencia","Lawrencia_spicata","herb"
"Malvales","Malvaceae","Lawrencia","Lawrencia_viridigrisea","shrub"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_arida","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_brachyphylla","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_compacta","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_gracilis","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_grandiflora","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_grandiflora_subsp._brendae",NA
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_grandiflora_subsp._grandiflora",NA
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_grandiflora_subsp._stirlingensis",NA
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_jamesii","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_minor","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_omnifertilis","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_orientalis","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_paleacea","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_ramosa","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_ramosa_subsp._deflexa","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_ramosa_subsp._ramosa",NA
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_sessiliflora","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_sessiliflora_subsp._australis","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_sessiliflora_subsp._drummondii","herb"
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_sessiliflora_subsp._sessiliflora",NA
"Asparagales","Asparagaceae","Laxmannia","Laxmannia_squarrosa","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_acutiloba","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_aphylla","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_biloba","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_brevifolia","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_chlorantha","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_divaricata","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_expansa","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_filiformis","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_floribunda","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_formosa","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_formosa_subsp._'Wheatbelt'_(_R.J.Cranfield_4718)",NA
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_galactites","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_heteromera","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_hirsuta","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_hortii","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_juncea","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_laricina","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_linarioides","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_longiloba","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_lutescens","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_macrantha","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_magnifica","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_ovata","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_papillata","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_pulvinaris","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_sp._Gibson_Desert_(C.P._Campbell_2056)",NA
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_stenosepala","herb"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_striata","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_subcymosa","subshrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_superba","shrub"
"Asterales","Goodeniaceae","Lechenaultia","Lechenaultia_tubiflora","subshrub"
"Vitales","Vitaceae","Leea","Leea_novoguineensis","shrub"
"Vitales","Vitaceae","Leea","Leea_rubra","shrub"
"Ranunculales","Menispermaceae","Legnephora","Legnephora_moorei","climber"
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_brevicompta","herb"
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_gatesii",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_leptolepis","herb"
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_panaetioides",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_pluriseta",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_semicalva","herb"
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_semicalva_subsp._semicalva",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_semicalva_subsp._tenuifolia",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_semicalva_subsp._vinacea",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_serpens",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_supina",NA
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_tomentosa","herb"
"Asterales","Asteraceae","Leiocarpa","Leiocarpa_websteri","herb"
"Sapindales","Rutaceae","Leionema","Leionema_ambiens","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_bilobum","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_bilobum_subsp._bilobum",NA
"Sapindales","Rutaceae","Leionema","Leionema_bilobum_subsp._serrulatum",NA
"Sapindales","Rutaceae","Leionema","Leionema_bilobum_subsp._thackerayense",NA
"Sapindales","Rutaceae","Leionema","Leionema_bilobum_subsp._truncatum",NA
"Sapindales","Rutaceae","Leionema","Leionema_carruthersii","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_ceratogynum",NA
"Sapindales","Rutaceae","Leionema","Leionema_coxii","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_dentatum","tree"
"Sapindales","Rutaceae","Leionema","Leionema_diosmeum","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_elatius_subsp._beckleri","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_elatius_subsp._elatius",NA
"Sapindales","Rutaceae","Leionema","Leionema_ellipticum","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_equestre",NA
"Sapindales","Rutaceae","Leionema","Leionema_gracile",NA
"Sapindales","Rutaceae","Leionema","Leionema_hillebrandii",NA
"Sapindales","Rutaceae","Leionema","Leionema_lachnaeoides","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_lamprophyllum",NA
"Sapindales","Rutaceae","Leionema","Leionema_lamprophyllum_subsp._lamprophyllum",NA
"Sapindales","Rutaceae","Leionema","Leionema_lamprophyllum_subsp._obovatum",NA
"Sapindales","Rutaceae","Leionema","Leionema_lamprophyllum_subsp._orbiculare",NA
"Sapindales","Rutaceae","Leionema","Leionema_microphyllum",NA
"Sapindales","Rutaceae","Leionema","Leionema_montanum","shrub"
"Sapindales","Rutaceae","Leionema","Leionema_obtusifolium",NA
"Sapindales","Rutaceae","Leionema","Leionema_oldfieldii","shrub"
